%Time [ms]	Commanded Torque [mNm]	Angular Velocity [RPM]	Actual Current [Amp]	%9/16/20259:12 AM
0.000	0.000	0.000	0.000
20.000	10.000	13.672	0.007
30.000	10.000	13.672	0.006
40.000	10.000	13.672	0.007
50.000	10.000	35.156	0.006
60.000	10.000	35.156	0.008
70.000	10.000	35.156	0.004
80.000	10.000	25.391	0.006
90.000	10.000	25.391	0.007
100.000	10.000	25.391	0.009
110.000	10.000	21.484	0.004
120.000	10.000	21.484	0.004
130.000	10.000	21.484	0.006
140.000	10.000	23.437	0.006
150.000	10.000	23.437	0.010
160.000	10.000	23.437	-0.005
170.000	10.000	11.719	0.002
180.000	10.000	11.719	0.003
190.000	10.000	11.719	0.004
200.000	10.000	-3.906	0.002
210.000	10.000	-3.906	0.004
220.000	10.000	-3.906	0.003
230.000	10.000	29.297	0.003
240.000	10.000	29.297	0.002
250.000	10.000	29.297	0.006
260.000	10.000	19.531	0.002
270.000	10.000	19.531	0.003
280.000	10.000	19.531	0.001
290.000	10.000	19.531	0.002
300.000	10.000	19.531	0.002
310.000	10.000	19.531	0.002
320.000	10.000	21.484	0.001
330.000	10.000	21.484	0.006
340.000	10.000	21.484	0.002
350.000	10.000	21.484	0.004
360.000	10.000	21.484	0.004
370.000	10.000	21.484	0.001
380.000	10.000	23.437	0.001
390.000	10.000	23.437	0.001
400.000	10.000	23.437	-0.000
410.000	10.000	17.578	-0.000
420.000	10.000	17.578	0.001
430.000	10.000	17.578	0.001
440.000	10.000	17.578	0.001
450.000	10.000	17.578	0.003
460.000	10.000	17.578	0.003
470.000	10.000	17.578	0.003
480.000	10.000	17.578	-0.000
490.000	10.000	17.578	0.001
500.000	10.000	19.531	0.001
510.000	10.000	19.531	-0.000
520.000	10.000	19.531	0.002
530.000	10.000	15.625	0.001
540.000	10.000	15.625	0.002
550.000	10.000	15.625	0.002
560.000	10.000	17.578	0.006
570.000	10.000	17.578	0.004
580.000	10.000	17.578	0.002
590.000	10.000	9.766	0.002
600.000	10.000	9.766	0.003
610.000	10.000	9.766	0.008
620.000	10.000	21.484	-0.000
630.000	10.000	21.484	0.002
640.000	10.000	21.484	-0.000
650.000	10.000	23.437	-0.000
660.000	10.000	23.437	0.001
670.000	10.000	23.437	0.004
680.000	10.000	17.578	0.004
690.000	10.000	17.578	-0.000
700.000	10.000	17.578	0.002
710.000	10.000	19.531	-0.000
720.000	10.000	19.531	0.006
730.000	10.000	19.531	0.001
740.000	10.000	33.203	0.001
750.000	10.000	33.203	0.004
760.000	10.000	33.203	0.002
770.000	10.000	25.391	0.002
780.000	10.000	25.391	0.004
790.000	10.000	25.391	0.001
800.000	10.000	23.437	0.001
810.000	10.000	23.437	0.001
820.000	10.000	23.437	0.001
830.000	10.000	-1.953	0.001
840.000	10.000	-1.953	0.004
850.000	10.000	-1.953	0.008
