%Time [ms]	Commanded Torque [mNm]	Angular Velocity [RPM]	Actual Current [Amp]	%10/7/202510:10 AM
0.000	0.000	0.000	0.000
20.000	5.000	29.297	-0.004
30.000	5.000	29.297	-0.004
40.000	5.000	29.297	-0.004
50.000	5.000	1.953	0.002
60.000	5.000	1.953	0.002
70.000	5.000	1.953	0.002
80.000	5.000	25.391	0.005
90.000	5.000	25.391	0.005
100.000	5.000	25.391	0.005
110.000	5.000	29.297	0.008
120.000	5.000	29.297	0.008
130.000	5.000	29.297	0.008
140.000	5.000	7.812	0.005
150.000	5.000	7.812	0.005
160.000	5.000	7.812	0.005
170.000	5.000	11.719	-0.002
180.000	5.000	11.719	-0.002
190.000	5.000	11.719	-0.002
200.000	5.000	17.578	0.003
210.000	5.000	17.578	0.003
220.000	5.000	17.578	0.003
230.000	5.000	21.484	0.008
240.000	5.000	21.484	0.008
250.000	5.000	21.484	0.008
260.000	5.000	27.344	0.000
270.000	5.000	27.344	0.000
280.000	5.000	27.344	0.000
290.000	5.000	25.391	-0.001
300.000	5.000	25.391	-0.001
310.000	5.000	25.391	-0.001
320.000	5.000	21.484	-0.004
330.000	5.000	21.484	-0.004
340.000	5.000	21.484	-0.004
350.000	5.000	25.391	0.006
360.000	5.000	25.391	0.006
370.000	5.000	25.391	0.006
380.000	5.000	29.297	0.004
390.000	5.000	29.297	0.004
400.000	5.000	29.297	0.004
410.000	5.000	9.766	-0.002
420.000	5.000	9.766	-0.002
430.000	5.000	9.766	-0.002
440.000	5.000	0.000	0.000
450.000	5.000	0.000	0.000
460.000	5.000	0.000	0.000
470.000	5.000	9.766	-0.003
480.000	5.000	9.766	-0.003
490.000	5.000	9.766	-0.003
500.000	5.000	13.672	0.004
510.000	5.000	13.672	0.004
520.000	5.000	13.672	0.004
530.000	5.000	23.437	-0.008
540.000	5.000	23.437	-0.008
550.000	5.000	23.437	-0.008
560.000	5.000	19.531	-0.001
570.000	5.000	19.531	-0.001
580.000	5.000	19.531	-0.001
590.000	5.000	9.766	-0.003
600.000	5.000	9.766	-0.003
610.000	5.000	9.766	-0.003
620.000	5.000	25.391	-0.005
630.000	5.000	25.391	-0.005
640.000	5.000	25.391	-0.005
650.000	5.000	5.859	0.003
660.000	5.000	5.859	0.003
670.000	5.000	5.859	0.003
680.000	5.000	7.812	-0.002
690.000	5.000	7.812	-0.002
700.000	5.000	7.812	-0.002
710.000	5.000	31.250	0.004
720.000	5.000	31.250	0.004
730.000	5.000	31.250	0.004
740.000	5.000	23.437	0.000
750.000	5.000	23.437	0.000
760.000	5.000	23.437	0.000
770.000	5.000	5.859	-0.004
780.000	5.000	5.859	-0.004
790.000	5.000	5.859	-0.004
800.000	5.000	27.344	-0.001
810.000	5.000	27.344	-0.001
820.000	5.000	27.344	-0.001
830.000	5.000	17.578	0.013
840.000	5.000	17.578	0.013
850.000	5.000	17.578	0.013
860.000	5.000	11.719	0.006
870.000	5.000	11.719	0.006
880.000	5.000	11.719	0.006
890.000	5.000	31.250	0.007
900.000	5.000	31.250	0.007
910.000	5.000	31.250	0.007
920.000	5.000	29.297	0.004
930.000	5.000	29.297	0.004
940.000	5.000	29.297	0.004
950.000	5.000	7.812	0.005
960.000	5.000	7.812	0.005
970.000	5.000	7.812	0.005
980.000	5.000	5.859	0.001
990.000	5.000	5.859	0.001
1000.000	5.000	5.859	0.001
1010.000	5.000	21.484	-0.002
1020.000	5.000	21.484	-0.002
1030.000	5.000	21.484	-0.002
1040.000	5.000	15.625	0.006
1050.000	5.000	15.625	0.006
1060.000	5.000	15.625	0.006
1070.000	5.000	23.437	-0.006
1080.000	5.000	23.437	-0.006
1090.000	5.000	23.437	-0.006
1100.000	5.000	13.672	0.004
1110.000	5.000	13.672	0.004
1120.000	5.000	13.672	0.004
1130.000	5.000	23.437	0.012
1140.000	5.000	23.437	0.012
1150.000	5.000	23.437	0.012
1160.000	5.000	23.437	-0.004
1170.000	5.000	23.437	-0.004
1180.000	5.000	23.437	-0.004
1190.000	5.000	19.531	-0.008
1200.000	5.000	19.531	-0.008
1210.000	5.000	19.531	-0.008
1220.000	5.000	23.437	0.007
1230.000	5.000	23.437	0.007
1240.000	5.000	23.437	0.007
1250.000	5.000	19.531	-0.002
1260.000	5.000	19.531	-0.002
1270.000	5.000	19.531	-0.002
1280.000	5.000	27.344	0.005
1290.000	5.000	27.344	0.005
1300.000	5.000	27.344	0.005
1310.000	5.000	13.672	0.000
1320.000	5.000	13.672	0.000
1330.000	5.000	13.672	0.000
1340.000	5.000	21.484	0.001
1350.000	5.000	21.484	0.001
1360.000	5.000	21.484	0.001
1370.000	5.000	0.000	0.004
1380.000	5.000	0.000	0.004
1390.000	5.000	0.000	0.004
1400.000	5.000	17.578	0.002
1410.000	5.000	17.578	0.002
1420.000	5.000	17.578	0.002
1430.000	5.000	23.437	0.005
1440.000	5.000	23.437	0.005
1450.000	5.000	23.437	0.005
1460.000	5.000	29.297	-0.006
1470.000	5.000	29.297	-0.006
1480.000	5.000	29.297	-0.006
1490.000	5.000	9.766	0.007
1500.000	5.000	9.766	0.007
1510.000	5.000	9.766	0.007
1520.000	5.000	21.484	0.004
1530.000	5.000	21.484	0.004
1540.000	5.000	21.484	0.004
1550.000	5.000	13.672	-0.008
1560.000	5.000	13.672	-0.008
1570.000	5.000	13.672	-0.008
1580.000	5.000	17.578	0.007
1590.000	5.000	17.578	0.007
1600.000	5.000	17.578	0.007
1610.000	5.000	11.719	0.009
1620.000	5.000	11.719	0.009
1630.000	5.000	11.719	0.009
1640.000	5.000	35.156	0.009
1650.000	5.000	35.156	0.009
1660.000	5.000	35.156	0.009
1670.000	5.000	15.625	-0.005
1680.000	5.000	15.625	-0.005
1690.000	5.000	15.625	-0.005
1700.000	5.000	7.812	-0.003
1710.000	5.000	7.812	-0.003
1720.000	5.000	7.812	-0.003
1730.000	5.000	15.625	-0.001
1740.000	5.000	15.625	-0.001
1750.000	5.000	15.625	-0.001
1760.000	5.000	17.578	0.003
1770.000	5.000	17.578	0.003
1780.000	5.000	17.578	0.003
1790.000	5.000	15.625	-0.006
1800.000	5.000	15.625	-0.006
1810.000	5.000	15.625	-0.006
1820.000	5.000	29.297	0.000
1830.000	5.000	29.297	0.000
1840.000	5.000	29.297	0.000
1850.000	5.000	17.578	0.005
1860.000	5.000	17.578	0.005
1870.000	5.000	17.578	0.005
1880.000	5.000	15.625	0.002
1890.000	5.000	15.625	0.002
1900.000	5.000	15.625	0.002
1910.000	5.000	29.297	0.004
1920.000	5.000	29.297	0.004
1930.000	5.000	29.297	0.004
1940.000	5.000	7.812	0.005
1950.000	5.000	7.812	0.005
1960.000	5.000	7.812	0.005
1970.000	5.000	19.531	0.006
1980.000	5.000	19.531	0.006
1990.000	5.000	19.531	0.006
2000.000	5.000	11.719	0.008
2010.000	5.000	11.719	0.008
2020.000	5.000	11.719	0.008
2030.000	5.000	23.437	-0.001
2040.000	5.000	23.437	-0.001
2050.000	5.000	23.437	-0.001
2060.000	5.000	7.812	-0.005
2070.000	5.000	7.812	-0.005
2080.000	5.000	7.812	-0.005
2090.000	5.000	27.344	0.008
2100.000	5.000	27.344	0.008
2110.000	5.000	27.344	0.008
2120.000	5.000	27.344	0.004
2130.000	5.000	27.344	0.004
2140.000	5.000	27.344	0.004
2150.000	5.000	15.625	-0.002
2160.000	5.000	15.625	-0.002
2170.000	5.000	15.625	-0.002
2180.000	5.000	23.437	0.000
2190.000	5.000	23.437	0.000
2200.000	5.000	23.437	0.000
2210.000	5.000	13.672	-0.006
2220.000	5.000	13.672	-0.006
2230.000	5.000	13.672	-0.006
2240.000	5.000	23.437	0.005
2250.000	5.000	23.437	0.005
2260.000	5.000	23.437	0.005
2270.000	5.000	23.437	0.004
2280.000	5.000	23.437	0.004
2290.000	5.000	23.437	0.004
2300.000	5.000	13.672	0.001
2310.000	5.000	13.672	0.001
2320.000	5.000	13.672	0.001
2330.000	5.000	7.812	-0.002
2340.000	5.000	7.812	-0.002
2350.000	5.000	7.812	-0.002
2360.000	5.000	25.391	0.005
2370.000	5.000	25.391	0.005
2380.000	5.000	25.391	0.005
2390.000	5.000	19.531	-0.007
2400.000	5.000	19.531	-0.007
2410.000	5.000	19.531	-0.007
2420.000	5.000	25.391	0.001
2430.000	5.000	25.391	0.001
2440.000	5.000	25.391	0.001
2450.000	5.000	19.531	0.007
2460.000	5.000	19.531	0.007
2470.000	5.000	19.531	0.007
2480.000	5.000	0.000	0.001
2490.000	5.000	0.000	0.001
2500.000	5.000	0.000	0.001
2510.000	5.000	25.391	0.002
2520.000	5.000	25.391	0.002
2530.000	5.000	25.391	0.002
2540.000	5.000	27.344	-0.005
2550.000	5.000	27.344	-0.005
2560.000	5.000	27.344	-0.005
