%ArduinoTime [ms]	Reference Position [rad]	Measured Position [rad]	Actual Current [A]	Proportional Gain [Kp]	Derivative Gain [Kd]	Integral Gain [Ki]	%10/7/20259:42 AM
1140,0.5,-0.87,1.594,3.48,16.6,0,
1170,0.5,-0.75,1.406,3.48,16.6,0,
1170,0.5,-0.75,1.406,3.48,16.6,0,
1170,0.5,-0.75,1.406,3.48,16.6,0,
1200,0.5,-0.63,0.984,3.48,16.6,0,
1200,0.5,-0.63,0.984,3.48,16.6,0,
1200,0.5,-0.63,0.984,3.48,16.6,0,
1230,0.5,-0.5,0.625,3.48,16.6,0,
1230,0.5,-0.5,0.625,3.48,16.6,0,
1230,0.5,-0.5,0.625,3.48,16.6,0,
1260,0.5,-0.36,0.266,3.48,16.6,0,
1260,0.5,-0.36,0.266,3.48,16.6,0,
1260,0.5,-0.36,0.266,3.48,16.6,0,
1290,0.5,-0.23,-0.078,3.48,16.6,0,
1290,0.5,-0.23,-0.078,3.48,16.6,0,
1290,0.5,-0.23,-0.078,3.48,16.6,0,
1320,0.5,-0.09,-0.359,3.48,16.6,0,
1320,0.5,-0.09,-0.359,3.48,16.6,0,
1320,0.5,-0.09,-0.359,3.48,16.6,0,
1350,0.5,0.04,-0.641,3.48,16.6,0,
1350,0.5,0.04,-0.641,3.48,16.6,0,
1350,0.5,0.04,-0.641,3.48,16.6,0,
1380,0.5,0.17,-0.875,3.48,16.6,0,
1380,0.5,0.17,-0.875,3.48,16.6,0,
1380,0.5,0.17,-0.875,3.48,16.6,0,
1410,0.5,0.29,-1.078,3.48,16.6,0,
1410,0.5,0.29,-1.078,3.48,16.6,0,
1410,0.5,0.29,-1.078,3.48,16.6,0,
1440,0.5,0.4,-1.219,3.48,16.6,0,
1440,0.5,0.4,-1.219,3.48,16.6,0,
1440,0.5,0.4,-1.219,3.48,16.6,0,
1470,0.5,0.51,-1.359,3.48,16.6,0,
1470,0.5,0.51,-1.359,3.48,16.6,0,
1470,0.5,0.51,-1.359,3.48,16.6,0,
1500,0.5,0.6,-1.422,3.48,16.6,0,
1500,0.5,0.6,-1.422,3.48,16.6,0,
1500,0.5,0.6,-1.422,3.48,16.6,0,
1530,0.5,0.69,-1.531,3.48,16.6,0,
1530,0.5,0.69,-1.531,3.48,16.6,0,
1530,0.5,0.69,-1.531,3.48,16.6,0,
1560,0.5,0.76,-1.547,3.48,16.6,0,
1560,0.5,0.76,-1.547,3.48,16.6,0,
1560,0.5,0.76,-1.547,3.48,16.6,0,
1590,0.5,0.82,-1.531,3.48,16.6,0,
1590,0.5,0.82,-1.531,3.48,16.6,0,
1590,0.5,0.82,-1.531,3.48,16.6,0,
1620,0.5,0.87,-1.484,3.48,16.6,0,
1620,0.5,0.87,-1.484,3.48,16.6,0,
1620,0.5,0.87,-1.484,3.48,16.6,0,
1650,0.5,0.91,-1.437,3.48,16.6,0,
1650,0.5,0.91,-1.437,3.48,16.6,0,
1650,0.5,0.91,-1.437,3.48,16.6,0,
1680,0.5,0.94,-1.391,3.48,16.6,0,
1680,0.5,0.94,-1.391,3.48,16.6,0,
1680,0.5,0.94,-1.391,3.48,16.6,0,
1710,0.5,0.96,-1.328,3.48,16.6,0,
1710,0.5,0.96,-1.328,3.48,16.6,0,
1710,0.5,0.96,-1.328,3.48,16.6,0,
1740,0.5,0.97,-1.234,3.48,16.6,0,
1740,0.5,0.97,-1.234,3.48,16.6,0,
1740,0.5,0.97,-1.234,3.48,16.6,0,
1770,0.5,0.97,-1.125,3.48,16.6,0,
1770,0.5,0.97,-1.125,3.48,16.6,0,
1770,0.5,0.97,-1.125,3.48,16.6,0,
1800,0.5,0.96,-1,3.48,16.6,0,
1800,0.5,0.96,-1,3.48,16.6,0,
1800,0.5,0.96,-1,3.48,16.6,0,
1830,0.5,0.95,-0.891,3.48,16.6,0,
1830,0.5,0.95,-0.891,3.48,16.6,0,
1830,0.5,0.95,-0.891,3.48,16.6,0,
1860,0.5,0.93,-0.781,3.48,16.6,0,
1860,0.5,0.93,-0.781,3.48,16.6,0,
1860,0.5,0.93,-0.781,3.48,16.6,0,
1890,0.5,0.91,-0.672,3.48,16.6,0,
1890,0.5,0.91,-0.672,3.48,16.6,0,
1890,0.5,0.91,-0.672,3.48,16.6,0,
1920,0.5,0.88,-0.547,3.48,16.6,0,
1920,0.5,0.88,-0.547,3.48,16.6,0,
1920,0.5,0.88,-0.547,3.48,16.6,0,
1950,0.5,0.85,-0.422,3.48,16.6,0,
1950,0.5,0.85,-0.422,3.48,16.6,0,
1950,0.5,0.85,-0.422,3.48,16.6,0,
1980,0.5,0.82,-0.328,3.48,16.6,0,
1980,0.5,0.82,-0.328,3.48,16.6,0,
1980,0.5,0.82,-0.328,3.48,16.6,0,
2010,0.5,0.78,-0.219,3.48,16.6,0,
2010,0.5,0.78,-0.219,3.48,16.6,0,
2010,0.5,0.78,-0.219,3.48,16.6,0,
2040,0.5,0.74,-0.109,3.48,16.6,0,
2040,0.5,0.74,-0.109,3.48,16.6,0,
2040,0.5,0.74,-0.109,3.48,16.6,0,
2070,0.5,0.71,-0.016,3.48,16.6,0,
2070,0.5,0.71,-0.016,3.48,16.6,0,
2070,0.5,0.71,-0.016,3.48,16.6,0,
2100,0.5,0.67,0.062,3.48,16.6,0,
2100,0.5,0.67,0.062,3.48,16.6,0,
2100,0.5,0.67,0.062,3.48,16.6,0,
2130,0.5,0.63,0.141,3.48,16.6,0,
2130,0.5,0.63,0.141,3.48,16.6,0,
2130,0.5,0.63,0.141,3.48,16.6,0,
2160,0.5,0.6,0.219,3.48,16.6,0,
2160,0.5,0.6,0.219,3.48,16.6,0,
2160,0.5,0.6,0.219,3.48,16.6,0,
2190,0.5,0.56,0.266,3.48,16.6,0,
2190,0.5,0.56,0.266,3.48,16.6,0,
2190,0.5,0.56,0.266,3.48,16.6,0,
2220,0.5,0.53,0.312,3.48,16.6,0,
2220,0.5,0.53,0.312,3.48,16.6,0,
2220,0.5,0.53,0.312,3.48,16.6,0,
2250,0.5,0.5,0.359,3.48,16.6,0,
2250,0.5,0.5,0.359,3.48,16.6,0,
2250,0.5,0.5,0.359,3.48,16.6,0,
2280,0.5,0.47,0.406,3.48,16.6,0,
2280,0.5,0.47,0.406,3.48,16.6,0,
2280,0.5,0.47,0.406,3.48,16.6,0,
2310,0.5,0.45,0.422,3.48,16.6,0,
2310,0.5,0.45,0.422,3.48,16.6,0,
2310,0.5,0.45,0.422,3.48,16.6,0,
2340,0.5,0.42,0.437,3.48,16.6,0,
2340,0.5,0.42,0.437,3.48,16.6,0,
2340,0.5,0.42,0.437,3.48,16.6,0,
2370,0.5,0.41,0.437,3.48,16.6,0,
2370,0.5,0.41,0.437,3.48,16.6,0,
2370,0.5,0.41,0.437,3.48,16.6,0,
2400,0.5,0.39,0.437,3.48,16.6,0,
2400,0.5,0.39,0.437,3.48,16.6,0,
2400,0.5,0.39,0.437,3.48,16.6,0,
2430,0.5,0.38,0.422,3.48,16.6,0,
2430,0.5,0.38,0.422,3.48,16.6,0,
2430,0.5,0.38,0.422,3.48,16.6,0,
2460,0.5,0.37,0.437,3.48,16.6,0,
2460,0.5,0.37,0.437,3.48,16.6,0,
2460,0.5,0.37,0.437,3.48,16.6,0,
2490,0.5,0.36,0.422,3.48,16.6,0,
2490,0.5,0.36,0.422,3.48,16.6,0,
2490,0.5,0.36,0.422,3.48,16.6,0,
2520,0.5,0.35,0.406,3.48,16.6,0,
2520,0.5,0.35,0.406,3.48,16.6,0,
2520,0.5,0.35,0.406,3.48,16.6,0,
2550,0.5,0.35,0.391,3.48,16.6,0,
2550,0.5,0.35,0.391,3.48,16.6,0,
2550,0.5,0.35,0.391,3.48,16.6,0,
2580,0.5,0.34,0.375,3.48,16.6,0,
2580,0.5,0.34,0.375,3.48,16.6,0,
2580,0.5,0.34,0.375,3.48,16.6,0,
2610,0.5,0.34,0.359,3.48,16.6,0,
2610,0.5,0.34,0.359,3.48,16.6,0,
2610,0.5,0.34,0.359,3.48,16.6,0,
2640,0.5,0.34,0.344,3.48,16.6,0,
2640,0.5,0.34,0.344,3.48,16.6,0,
2640,0.5,0.34,0.344,3.48,16.6,0,
2670,0.5,0.34,0.328,3.48,16.6,0,
2670,0.5,0.34,0.328,3.48,16.6,0,
2670,0.5,0.34,0.328,3.48,16.6,0,
2700,0.5,0.35,0.297,3.48,16.6,0,
2700,0.5,0.35,0.297,3.48,16.6,0,
2700,0.5,0.35,0.297,3.48,16.6,0,
2730,0.5,0.35,0.266,3.48,16.6,0,
2730,0.5,0.35,0.266,3.48,16.6,0,
2730,0.5,0.35,0.266,3.48,16.6,0,
2760,0.5,0.36,0.25,3.48,16.6,0,
2760,0.5,0.36,0.25,3.48,16.6,0,
2760,0.5,0.36,0.25,3.48,16.6,0,
2790,0.5,0.36,0.234,3.48,16.6,0,
2790,0.5,0.36,0.234,3.48,16.6,0,
2790,0.5,0.36,0.234,3.48,16.6,0,
2820,0.5,0.37,0.219,3.48,16.6,0,
2820,0.5,0.37,0.219,3.48,16.6,0,
2820,0.5,0.37,0.219,3.48,16.6,0,
2850,0.5,0.37,0.187,3.48,16.6,0,
2850,0.5,0.37,0.187,3.48,16.6,0,
2850,0.5,0.37,0.187,3.48,16.6,0,
2880,0.5,0.38,0.172,3.48,16.6,0,
2880,0.5,0.38,0.172,3.48,16.6,0,
2880,0.5,0.38,0.172,3.48,16.6,0,
2910,0.5,0.39,0.156,3.48,16.6,0,
2910,0.5,0.39,0.156,3.48,16.6,0,
2910,0.5,0.39,0.156,3.48,16.6,0,
2940,0.5,0.4,0.141,3.48,16.6,0,
2940,0.5,0.4,0.141,3.48,16.6,0,
2940,0.5,0.4,0.141,3.48,16.6,0,
2970,0.5,0.4,0.109,3.48,16.6,0,
2970,0.5,0.4,0.109,3.48,16.6,0,
2970,0.5,0.4,0.109,3.48,16.6,0,
3000,0.5,0.41,0.109,3.48,16.6,0,
3000,0.5,0.41,0.109,3.48,16.6,0,
3000,0.5,0.41,0.109,3.48,16.6,0,
3030,0.5,0.42,0.078,3.48,16.6,0,
3030,0.5,0.42,0.078,3.48,16.6,0,
3030,0.5,0.42,0.078,3.48,16.6,0,
3060,0.5,0.42,0.062,3.48,16.6,0,
3060,0.5,0.42,0.062,3.48,16.6,0,
3060,0.5,0.42,0.062,3.48,16.6,0,
3090,0.5,0.43,0.062,3.48,16.6,0,
3090,0.5,0.43,0.062,3.48,16.6,0,
3090,0.5,0.43,0.062,3.48,16.6,0,
3120,0.5,0.44,0.047,3.48,16.6,0,
3120,0.5,0.44,0.047,3.48,16.6,0,
3120,0.5,0.44,0.047,3.48,16.6,0,
3150,0.5,0.44,0.047,3.48,16.6,0,
3150,0.5,0.44,0.047,3.48,16.6,0,
3150,0.5,0.44,0.047,3.48,16.6,0,
3180,0.5,0.45,0.047,3.48,16.6,0,
3180,0.5,0.45,0.047,3.48,16.6,0,
3180,0.5,0.45,0.047,3.48,16.6,0,
3210,0.5,0.45,0.047,3.48,16.6,0,
3210,0.5,0.45,0.047,3.48,16.6,0,
3210,0.5,0.45,0.047,3.48,16.6,0,
3240,0.5,0.46,0.031,3.48,16.6,0,
3240,0.5,0.46,0.031,3.48,16.6,0,
3240,0.5,0.46,0.031,3.48,16.6,0,
3270,0.5,0.46,0.047,3.48,16.6,0,
3270,0.5,0.46,0.047,3.48,16.6,0,
3270,0.5,0.46,0.047,3.48,16.6,0,
3300,0.5,0.46,0.047,3.48,16.6,0,
3300,0.5,0.46,0.047,3.48,16.6,0,
3300,0.5,0.46,0.047,3.48,16.6,0,
3330,0.5,0.46,0.047,3.48,16.6,0,
3330,0.5,0.46,0.047,3.48,16.6,0,
3330,0.5,0.46,0.047,3.48,16.6,0,
3360,0.5,0.46,0.062,3.48,16.6,0,
3360,0.5,0.46,0.062,3.48,16.6,0,
3360,0.5,0.46,0.062,3.48,16.6,0,
3390,0.5,0.46,0.062,3.48,16.6,0,
3390,0.5,0.46,0.062,3.48,16.6,0,
3390,0.5,0.46,0.062,3.48,16.6,0,
3420,0.5,0.46,0.078,3.48,16.6,0,
3420,0.5,0.46,0.078,3.48,16.6,0,
3420,0.5,0.46,0.078,3.48,16.6,0,
3450,0.5,0.46,0.078,3.48,16.6,0,
3450,0.5,0.46,0.078,3.48,16.6,0,
3450,0.5,0.46,0.078,3.48,16.6,0,
3480,0.5,0.46,0.094,3.48,16.6,0,
3480,0.5,0.46,0.094,3.48,16.6,0,
3480,0.5,0.46,0.094,3.48,16.6,0,
3510,0.5,0.46,0.109,3.48,16.6,0,
3510,0.5,0.46,0.109,3.48,16.6,0,
3510,0.5,0.46,0.109,3.48,16.6,0,
3540,0.5,0.46,0.109,3.48,16.6,0,
3540,0.5,0.46,0.109,3.48,16.6,0,
3540,0.5,0.46,0.109,3.48,16.6,0,
3570,0.5,0.46,0.109,3.48,16.6,0,
3570,0.5,0.46,0.109,3.48,16.6,0,
3570,0.5,0.46,0.109,3.48,16.6,0,
3600,0.5,0.45,0.125,3.48,16.6,0,
3600,0.5,0.45,0.125,3.48,16.6,0,
3600,0.5,0.45,0.125,3.48,16.6,0,
3630,0.5,0.45,0.125,3.48,16.6,0,
3630,0.5,0.45,0.125,3.48,16.6,0,
3630,0.5,0.45,0.125,3.48,16.6,0,
3660,0.5,0.45,0.125,3.48,16.6,0,
3660,0.5,0.45,0.125,3.48,16.6,0,
3660,0.5,0.45,0.125,3.48,16.6,0,
3690,0.5,0.45,0.141,3.48,16.6,0,
3690,0.5,0.45,0.141,3.48,16.6,0,
3690,0.5,0.45,0.141,3.48,16.6,0,
3720,0.5,0.44,0.141,3.48,16.6,0,
3720,0.5,0.44,0.141,3.48,16.6,0,
3720,0.5,0.44,0.141,3.48,16.6,0,
3750,0.5,0.44,0.141,3.48,16.6,0,
3750,0.5,0.44,0.141,3.48,16.6,0,
3750,0.5,0.44,0.141,3.48,16.6,0,
3780,0.5,0.44,0.141,3.48,16.6,0,
3780,0.5,0.44,0.141,3.48,16.6,0,
3780,0.5,0.44,0.141,3.48,16.6,0,
3810,0.5,0.44,0.141,3.48,16.6,0,
3810,0.5,0.44,0.141,3.48,16.6,0,
3810,0.5,0.44,0.141,3.48,16.6,0,
3840,0.5,0.44,0.141,3.48,16.6,0,
3840,0.5,0.44,0.141,3.48,16.6,0,
3840,0.5,0.44,0.141,3.48,16.6,0,
3870,0.5,0.44,0.141,3.48,16.6,0,
3870,0.5,0.44,0.141,3.48,16.6,0,
3870,0.5,0.44,0.141,3.48,16.6,0,
3900,0.5,0.44,0.141,3.48,16.6,0,
3900,0.5,0.44,0.141,3.48,16.6,0,
3900,0.5,0.44,0.141,3.48,16.6,0,
3930,0.5,0.44,0.141,3.48,16.6,0,
3930,0.5,0.44,0.141,3.48,16.6,0,
3930,0.5,0.44,0.141,3.48,16.6,0,
3960,0.5,0.44,0.125,3.48,16.6,0,
3960,0.5,0.44,0.125,3.48,16.6,0,
3960,0.5,0.44,0.125,3.48,16.6,0,
3990,0.5,0.44,0.141,3.48,16.6,0,
3990,0.5,0.44,0.141,3.48,16.6,0,
3990,0.5,0.44,0.141,3.48,16.6,0,
4020,0.5,0.44,0.125,3.48,16.6,0,
4020,0.5,0.44,0.125,3.48,16.6,0,
4020,0.5,0.44,0.125,3.48,16.6,0,
4050,0.5,0.44,0.125,3.48,16.6,0,
4050,0.5,0.44,0.125,3.48,16.6,0,
4050,0.5,0.44,0.125,3.48,16.6,0,
4080,0.5,0.44,0.125,3.48,16.6,0,
4080,0.5,0.44,0.125,3.48,16.6,0,
4080,0.5,0.44,0.125,3.48,16.6,0,
4110,0.5,0.44,0.109,3.48,16.6,0,
4110,0.5,0.44,0.109,3.48,16.6,0,
4110,0.5,0.44,0.109,3.48,16.6,0,
4140,0.5,0.44,0.109,3.48,16.6,0,
4140,0.5,0.44,0.109,3.48,16.6,0,
4140,0.5,0.44,0.109,3.48,16.6,0,
4170,0.5,0.44,0.109,3.48,16.6,0,
4170,0.5,0.44,0.109,3.48,16.6,0,
4170,0.5,0.44,0.109,3.48,16.6,0,
4200,0.5,0.44,0.109,3.48,16.6,0,
4200,0.5,0.44,0.109,3.48,16.6,0,
4200,0.5,0.44,0.109,3.48,16.6,0,
4230,0.5,0.44,0.109,3.48,16.6,0,
4230,0.5,0.44,0.109,3.48,16.6,0,
4230,0.5,0.44,0.109,3.48,16.6,0,
4260,0.5,0.44,0.109,3.48,16.6,0,
4260,0.5,0.44,0.109,3.48,16.6,0,
4260,0.5,0.44,0.109,3.48,16.6,0,
4290,0.5,0.44,0.109,3.48,16.6,0,
4290,0.5,0.44,0.109,3.48,16.6,0,
4290,0.5,0.44,0.109,3.48,16.6,0,
4320,0.5,0.44,0.109,3.48,16.6,0,
4320,0.5,0.44,0.109,3.48,16.6,0,
4320,0.5,0.44,0.109,3.48,16.6,0,
4350,0.5,0.44,0.109,3.48,16.6,0,
4350,0.5,0.44,0.109,3.48,16.6,0,
4350,0.5,0.44,0.109,3.48,16.6,0,
4380,0.5,0.44,0.109,3.48,16.6,0,
4380,0.5,0.44,0.109,3.48,16.6,0,
4380,0.5,0.44,0.109,3.48,16.6,0,
4410,0.5,0.44,0.109,3.48,16.6,0,
4410,0.5,0.44,0.109,3.48,16.6,0,
4410,0.5,0.44,0.109,3.48,16.6,0,
4440,0.5,0.44,0.109,3.48,16.6,0,
4440,0.5,0.44,0.109,3.48,16.6,0,
4440,0.5,0.44,0.109,3.48,16.6,0,
