%Time [ms]	Commanded Torque [mNm]	Angular Velocity [RPM]	Actual Current [Amp]	%10/7/202510:11 AM
0.000	0.000	0.000	0.000
20.000	15.000	29.297	-0.005
30.000	15.000	7.812	0.003
40.000	15.000	7.812	0.003
50.000	15.000	7.812	0.003
60.000	15.000	27.344	0.009
70.000	15.000	27.344	0.009
80.000	15.000	27.344	0.009
90.000	15.000	17.578	-0.004
100.000	15.000	17.578	-0.004
110.000	15.000	17.578	-0.004
120.000	15.000	23.437	0.005
130.000	15.000	23.437	0.005
140.000	15.000	23.437	0.005
150.000	15.000	21.484	0.012
160.000	15.000	21.484	0.012
170.000	15.000	21.484	0.012
180.000	15.000	15.625	0.001
190.000	15.000	15.625	0.001
200.000	15.000	15.625	0.001
210.000	15.000	31.250	0.009
220.000	15.000	31.250	0.009
230.000	15.000	31.250	0.009
240.000	15.000	3.906	-0.006
250.000	15.000	3.906	-0.006
260.000	15.000	3.906	-0.006
270.000	15.000	7.812	0.001
280.000	15.000	7.812	0.001
290.000	15.000	7.812	0.001
300.000	15.000	29.297	0.001
310.000	15.000	29.297	0.001
320.000	15.000	29.297	0.001
330.000	15.000	15.625	-0.002
340.000	15.000	15.625	-0.002
350.000	15.000	15.625	-0.002
360.000	15.000	15.625	-0.003
370.000	15.000	15.625	-0.003
380.000	15.000	15.625	-0.003
390.000	15.000	33.203	0.004
400.000	15.000	33.203	0.004
410.000	15.000	33.203	0.004
420.000	15.000	25.391	0.000
430.000	15.000	25.391	0.000
440.000	15.000	25.391	0.000
450.000	15.000	3.906	0.001
460.000	15.000	3.906	0.001
470.000	15.000	3.906	0.001
480.000	15.000	19.531	-0.007
490.000	15.000	19.531	-0.007
500.000	15.000	19.531	-0.007
510.000	15.000	13.672	0.003
520.000	15.000	13.672	0.003
530.000	15.000	13.672	0.003
540.000	15.000	15.625	0.008
550.000	15.000	15.625	0.008
560.000	15.000	15.625	0.008
570.000	15.000	15.625	-0.007
580.000	15.000	15.625	-0.007
590.000	15.000	15.625	-0.007
600.000	15.000	13.672	0.001
610.000	15.000	13.672	0.001
620.000	15.000	13.672	0.001
630.000	15.000	9.766	-0.004
640.000	15.000	9.766	-0.004
650.000	15.000	9.766	-0.004
660.000	15.000	7.812	0.001
670.000	15.000	7.812	0.001
680.000	15.000	7.812	0.001
690.000	15.000	19.531	0.011
700.000	15.000	19.531	0.011
