% Time (s)	Gyro Output (rads/s)	Input Rate (RPM)	%9/16/20259:25 AM
0.000	0.000	0.000
3908.000	-0.010	0.000
3908.010	-0.010	0.000
3908.020	-0.010	0.000
3908.030	-0.010	0.000
3908.040	-0.010	0.000
3908.050	-0.010	0.000
3908.060	-0.010	0.000
3908.070	-0.010	0.000
3908.080	-0.010	0.000
3908.090	-0.010	0.000
3908.100	-0.010	0.000
3908.110	-0.010	0.000
3908.120	-0.010	0.000
3908.130	-0.010	0.000
3908.140	-0.010	0.000
3908.150	-0.010	0.000
3908.160	-0.010	0.000
3908.170	-0.010	-0.073
3908.180	-0.010	-0.220
3908.190	0.020	-0.220
3908.200	0.020	-0.366
3908.210	0.020	-0.586
3908.220	0.080	-0.586
3908.230	0.080	-0.806
3908.240	0.080	-1.172
3908.250	0.140	-1.172
3908.260	0.140	-1.392
3908.270	0.140	-2.051
3908.280	0.210	-2.051
3908.290	0.210	-2.417
3908.300	0.210	-2.783
3908.310	0.300	-2.783
3908.320	0.300	-3.003
3908.330	0.300	-3.589
3908.340	0.370	-3.589
3908.350	0.370	-3.955
3908.360	0.370	-4.395
3908.370	0.440	-4.395
3908.380	0.440	-4.761
3908.390	0.440	-5.127
3908.400	0.520	-5.127
3908.410	0.520	-5.273
3908.420	0.520	-6.079
3908.430	0.580	-6.079
3908.440	0.580	-6.152
3908.450	0.580	-6.738
3908.460	0.650	-6.738
3908.470	0.650	-6.812
3908.480	0.650	-6.958
3908.490	0.680	-6.958
3908.500	0.680	-7.251
3908.510	0.680	-7.690
3908.520	0.700	-7.690
3908.530	0.700	-7.617
3908.540	0.700	-7.617
3908.550	0.710	-7.617
3908.560	0.710	-7.544
3908.570	0.710	-7.837
3908.580	0.700	-7.983
3908.590	0.700	-7.690
3908.600	0.700	-7.544
3908.610	0.650	-7.391
3908.620	0.650	-7.171
3908.630	0.650	-7.236
3908.640	0.600	-7.309
3908.650	0.600	-7.090
3908.660	0.600	-6.797
3908.670	0.530	-6.317
3908.680	0.530	-5.805
3908.690	0.530	-5.870
3908.700	0.440	-5.650
3908.710	0.440	-5.217
3908.720	0.440	-4.851
3908.730	0.320	-4.466
3908.740	0.320	-3.807
3908.750	0.320	-3.311
3908.760	0.190	-3.091
3908.770	0.190	-2.838
3908.780	0.190	-2.472
3908.790	0.060	-1.821
3908.800	0.060	-1.454
3908.810	0.060	-0.926
3908.820	-0.050	-0.573
3908.830	-0.050	-0.062
3908.840	-0.050	0.304
3908.850	-0.180	1.205
3908.860	-0.180	1.791
3908.870	-0.180	1.791
3908.880	-0.320	2.257
3908.890	-0.320	2.745
3908.900	-0.320	3.282
3908.910	-0.430	3.282
3908.920	-0.430	3.718
3908.930	-0.430	4.646
3908.940	-0.510	4.646
3908.950	-0.510	5.373
3908.960	-0.510	5.373
3908.970	-0.580	5.599
3908.980	-0.580	5.646
3908.990	-0.580	5.727
3909.000	-0.610	6.160
3909.010	-0.610	6.641
3909.020	-0.610	6.730
3909.030	-0.650	6.723
3909.040	-0.650	6.723
3909.050	-0.650	6.707
3909.060	-0.670	6.574
3909.070	-0.670	6.966
3909.080	-0.670	7.186
3909.090	-0.660	7.282
3909.100	-0.660	7.215
3909.110	-0.660	7.053
3909.120	-0.650	6.860
3909.130	-0.650	6.793
3909.140	-0.650	7.013
3909.150	-0.600	6.976
3909.160	-0.600	6.816
3909.170	-0.600	6.490
3909.180	-0.550	6.224
3909.190	-0.550	5.998
3909.200	-0.550	5.591
3909.210	-0.470	5.233
3909.220	-0.470	5.133
3909.230	-0.470	4.867
3909.240	-0.370	4.228
3909.250	-0.370	4.228
3909.260	-0.370	3.422
3909.270	-0.260	3.422
3909.280	-0.260	3.103
3909.290	-0.260	2.810
3909.300	-0.160	2.551
3909.310	-0.160	2.331
3909.320	-0.160	1.965
3909.330	-0.070	1.499
3909.340	-0.070	1.092
3909.350	-0.070	0.726
3909.360	0.010	0.373
3909.370	0.010	0.153
3909.380	0.010	-0.237
3909.390	0.110	-0.604
3909.400	0.110	-0.890
3909.410	0.110	-1.256
3909.420	0.190	-1.656
3909.430	0.190	-1.949
3909.440	0.190	-2.274
3909.450	0.260	-2.494
3909.460	0.260	-2.580
3909.470	0.260	-2.800
3909.480	0.300	-2.822
3909.490	0.300	-2.969
3909.500	0.300	-3.319
3909.510	0.330	-3.359
3909.520	0.330	-3.325
3909.530	0.330	-3.439
3909.540	0.350	-3.447
3909.550	0.350	-3.740
3909.560	0.350	-4.008
3909.570	0.350	-3.982
3909.580	0.350	-4.008
3909.590	0.350	-3.886
3909.600	0.320	-3.583
3909.610	0.320	-3.470
3909.620	0.320	-3.510
3909.630	0.260	-3.370
3909.640	0.260	-3.330
3909.650	0.260	-2.907
3909.660	0.200	-2.552
3909.670	0.200	-2.432
3909.680	0.200	-2.212
3909.690	0.110	-2.041
3909.700	0.110	-1.775
3909.710	0.110	-1.555
3909.720	0.000	-1.148
3909.730	0.000	-0.719
3909.740	0.000	0.103
3909.750	-0.090	0.103
3909.760	-0.090	0.529
3909.770	-0.090	1.481
3909.780	-0.220	1.481
3909.790	-0.220	1.847
3909.800	-0.220	2.507
3909.810	-0.350	2.507
3909.820	-0.350	3.019
3909.830	-0.350	4.028
3909.840	-0.460	4.028
3909.850	-0.460	4.321
3909.860	-0.460	5.054
3909.870	-0.560	5.054
3909.880	-0.560	5.273
3909.890	-0.560	5.493
3909.900	-0.650	6.132
3909.910	-0.650	6.572
3909.920	-0.650	6.873
3909.930	-0.710	7.073
3909.940	-0.710	7.146
